number,state,value,hedge_ratio,rebalance_threshold,score,target_final_nav,target_net_pnl,target_annualized_return,target_annualized_volatility,target_sharpe,target_max_drawdown,target_turnover,target_number_of_rebalances,target_total_costs,target_average_health_factor,target_average_idle_ratio,plain_lp_final_nav,plain_lp_net_pnl,plain_lp_annualized_return,plain_lp_annualized_volatility,plain_lp_sharpe,plain_lp_max_drawdown,plain_lp_turnover,plain_lp_number_of_rebalances,plain_lp_total_costs,plain_lp_average_health_factor,plain_lp_average_idle_ratio,fixed_hedge_final_nav,fixed_hedge_net_pnl,fixed_hedge_annualized_return,fixed_hedge_annualized_volatility,fixed_hedge_sharpe,fixed_hedge_max_drawdown,fixed_hedge_turnover,fixed_hedge_number_of_rebalances,fixed_hedge_total_costs,fixed_hedge_average_health_factor,fixed_hedge_average_idle_ratio,buy_hold_final_nav,buy_hold_net_pnl,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_turnover,buy_hold_number_of_rebalances,buy_hold_total_costs,buy_hold_average_health_factor,buy_hold_average_idle_ratio
685,TrialState.COMPLETE,0.6236613489668238,0.8375989839474421,0.07008345420852088,0.6236613489668238,103742.48343508012,3817.4834350801248,0.03831042687078079,0.06331447413031704,0.6253754991797722,-0.022337737248810496,22149.21543042603,13.0,217.149215430426,2.007317495061013,0.20981848510898302,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106007.53811893951,6082.538118939512,0.06104326599698218,0.0704232939938768,0.8765079009892156,-0.04306706225413415,0.0,0.0,0.0,2.331674651635717,0.19994991502434117,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
686,TrialState.COMPLETE,0.4535111527254711,0.8188890445424396,0.061675279088587824,0.4535111527254711,102744.93841650357,2819.9384165035735,0.028299165372191126,0.06455301983537262,0.4645346348253132,-0.029494376477781192,35435.675534710346,23.0,380.43567553471036,2.0415565164067537,0.20166021433799294,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105970.81361256719,6045.813612567188,0.06067467596528653,0.07168975536411781,0.857434588074759,-0.045749988508351214,0.0,0.0,0.0,2.38494864734372,0.19555908679625805,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
687,TrialState.COMPLETE,0.6235408821162475,0.8297596675235716,0.06812790891074247,0.6235408821162475,103763.72347436161,3838.7234743616136,0.03852359265375327,0.06372815882914594,0.6249505291133676,-0.023910337778793367,21647.794731653623,13.0,216.64779473165362,2.0184318993369024,0.20849700307718555,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105992.15084163568,6067.150841635681,0.06088882965030962,0.07094119436610359,0.8685740832794036,-0.044191215262094574,0.0,0.0,0.0,2.3537036030382885,0.19811053443733706,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
688,TrialState.COMPLETE,0.4034215010398077,0.8496770111104441,0.0654864634867889,0.4034215010398077,102375.40387609364,2450.4038760936382,0.02459062152709457,0.06300567793628892,0.4170363034876512,-0.023142985535576477,38757.400857519344,23.0,383.7574008575194,1.9749445107285153,0.20927133243312446,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.24528206358,6106.245282063581,0.061281206046102765,0.0696623648556167,0.8885343496424069,-0.04133500132258816,0.0,0.0,0.0,2.2985302574606474,0.2027828902868074,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
689,TrialState.COMPLETE,0.6202104854416244,0.837328397047183,0.07009928684066112,0.6202104854416244,103724.28359482382,3799.2835948238207,0.03812777272778023,0.06338043168117308,0.622015173989843,-0.022383201528162644,22238.78588855025,13.0,217.23878588855024,2.007356323502671,0.2097704169089864,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106007.00700175506,6082.007001755061,0.06103793537144031,0.07044085873881997,0.8762356122214373,-0.04310586492088275,0.0,0.0,0.0,2.332428144075032,0.1998864339488818,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
690,TrialState.COMPLETE,0.6271653893668967,0.8496661166406448,0.07103149810237896,0.6271653893668967,103736.85379008146,3811.8537900814554,0.0382539275752205,0.06280976579935145,0.6290267642616646,-0.020310148003665707,22414.88380952704,13.0,217.41488380952705,1.9766150784123886,0.21309763032445148,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.22389802692,6106.223898026918,0.06128099142235088,0.06966303063316565,0.8885236218555356,-0.041336563697797035,0.0,0.0,0.0,2.298559729353174,0.20278033544217722,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
691,TrialState.COMPLETE,0.40503419408523467,0.8217319172884847,0.06334205200255222,0.40503419408523467,102429.44281658641,2504.4428165864083,0.025132938715505926,0.06435076422306947,0.41787479494334273,-0.02775962161756884,37482.70566264383,23.0,382.4827056626438,2.042107545879427,0.20241873104394478,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105976.39370002873,6051.393700028726,0.060730681177807,0.07149063287073186,0.8603616170063035,-0.045342347472557054,0.0,0.0,0.0,2.3766976528677803,0.19622643031629727,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
692,TrialState.COMPLETE,0.6034520143055392,0.7949595033606407,0.06724670681853168,0.6034520143055392,103747.61417051575,3822.6141705157497,0.038361919101496555,0.06583828963331248,0.6046348084409509,-0.029492866812441676,21114.319183205313,13.0,216.1143191832053,2.1144676493874086,0.19926111048886536,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105923.84389403481,5998.843894034813,0.060203259111249796,0.07345699020712572,0.8325033650846696,-0.04918104649987909,0.0,0.0,0.0,2.456739382131875,0.18993919942773976,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
693,TrialState.COMPLETE,0.6216112074542157,0.8377645727049375,0.07115445076322204,0.6216112074542157,103733.27950894827,3808.279508948268,0.038218055980902665,0.06337687976046123,0.6234184810910759,-0.022300957429625234,22288.99726963258,13.0,217.28899726963257,2.0067261512697523,0.20987658023737918,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106007.86314219322,6082.863142193222,0.061046528134468314,0.07041255611153002,0.8766744735243432,-0.043043316493247885,0.0,0.0,0.0,2.331213783366722,0.19998876270911248,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
694,TrialState.COMPLETE,0.44054347353491025,0.8499538732387876,0.11287202701807246,0.44054347353491025,102585.86082639662,2660.860826396616,0.02670270329373481,0.0637899559721767,0.44497240885341427,-0.024748330121074247,21925.371540793843,8.0,141.92537154079383,1.958142354517017,0.20910934979012444,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.78871647944,6106.788716479437,0.06128666029853935,0.06964545800392434,0.8888068982842631,-0.0412952965163661,0.0,0.0,0.0,2.2977815392076,0.20284781646612815,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
695,TrialState.COMPLETE,0.6225258433896468,0.826987047986913,0.06810423660280567,0.6225258433896468,103765.07592496509,3840.0759249650873,0.03853716589974532,0.06387151905390254,0.623895856978799,-0.024375819773503116,21575.459209757635,13.0,216.57545920975764,2.0251990473002706,0.20780804336077,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105986.70864956675,6061.708649566746,0.06083420841891529,0.07112879739022318,0.8657470267446559,-0.04458879742510258,0.0,0.0,0.0,2.3615948083590648,0.197459862229416,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
696,TrialState.COMPLETE,0.5207287342637075,0.8120005345187061,0.06572920239393468,0.5207287342637075,103174.45354861564,3249.4535486156383,0.03260970346391612,0.06489147144759427,0.5269061843888331,-0.02944814892201031,28093.564852504252,17.0,283.09356485250424,2.0658253781179963,0.20069857230170965,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105957.29261045283,6032.292610452831,0.060538970850513296,0.07218194452446257,0.8503066973344356,-0.04673771347903255,0.0,0.0,0.0,2.4051810757288252,0.19394178844550886,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
697,TrialState.COMPLETE,0.6272481183174782,0.8499518316254702,0.0709863019555399,0.6272481183174782,103736.70865153466,3811.70865153466,0.038252470960278284,0.06279765154463711,0.6291136336003155,-0.020262139157247283,22422.421203406913,13.0,217.4224212034069,1.9759506307035652,0.21316849307702937,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.78470913146,6106.784709131462,0.06128662007825314,0.0696455825881564,0.8888048890262589,-0.04129558930437893,0.0,0.0,0.0,2.297787058557305,0.2028473376951943,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
698,TrialState.COMPLETE,0.6208577666567118,0.8372012349445463,0.06898684558239028,0.6208577666567118,103733.56897013087,3808.568970130873,0.038220961022021216,0.06347955806754176,0.6225575284890336,-0.0225002045885363,22075.852470712874,13.0,217.07585247071287,2.0076061610921965,0.2098183517555849,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106006.75740364843,6081.757403648429,0.061035430248149725,0.07044912102150405,0.8761076100540337,-0.0431241001871322,0.0,0.0,0.0,2.3327824154911143,0.19985660086561033,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
699,TrialState.COMPLETE,0.40469259572040595,0.8315183796298217,0.06397625457549641,0.40469259572040595,102410.51820465043,2485.518204650434,0.02494301739067306,0.06383966115842547,0.41780432450443084,-0.026142928359674467,37929.10804729174,23.0,382.9291080472917,2.01807319007408,0.20481896517240147,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105995.60290166405,6070.602901664053,0.06092347668020914,0.07082338849334087,0.8703618553507763,-0.04393902059392951,0.0,0.0,0.0,2.3487253763116214,0.19852323316251488,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
700,TrialState.COMPLETE,0.5273924918450349,0.838547046972422,0.0668290941497638,0.5273924918450349,103154.89732218528,3229.8973221852793,0.032413439552759105,0.06349581957223747,0.5340810389943466,-0.0250442299690945,29015.782509982782,17.0,284.0157825099828,2.0016962485789915,0.2071405950810286,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106009.39900933835,6084.399009338347,0.06106194306202162,0.07036192902186249,0.8774609996716597,-0.04293110786432075,0.0,0.0,0.0,2.329038455453905,0.20017233087676592,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
701,TrialState.COMPLETE,0.5215600236223215,0.8186993787965652,0.07080343430827457,0.5215600236223215,103151.33365742989,3226.3336574298883,0.03237767505749134,0.064342334525522,0.5273577499778447,-0.025713193718772676,27279.730778235808,15.0,252.2797307782358,2.0382071485635254,0.20482011433570174,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105970.44133018094,6045.44133018094,0.06067093950905811,0.07170312383492189,0.8572389868756906,-0.04577718459054714,0.0,0.0,0.0,2.385501161582506,0.19551456183142285,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
702,TrialState.COMPLETE,0.619842547960025,0.8274327767554357,0.0689898790376162,0.619842547960025,103748.14796367812,3823.147963678115,0.03836727626775027,0.06386604401469266,0.6213817323456823,-0.02404583451684361,21828.350204779963,13.0,216.82835020477995,2.029727253920951,0.2075815953916033,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105987.58354117617,6062.583541176165,0.06084298937585486,0.0710984834476378,0.866202199601958,-0.044524882107684016,0.0,0.0,0.0,2.3603226436887126,0.1975644690295019,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
703,TrialState.COMPLETE,0.533389557632688,0.8496333271861616,0.07303273890254121,0.533389557632688,103161.79141451413,3236.791414514126,0.032482627813645415,0.06290007608520552,0.5396043643716248,-0.020523294009304083,28164.598188319513,15.0,253.1645981883195,1.9667736873608115,0.21220977105876804,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.15953776886,6106.1595377688645,0.06128034546199013,0.06966503467308018,0.8884913326803651,-0.041341266030867296,0.0,0.0,0.0,2.298648436466243,0.2027726460341803,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
704,TrialState.COMPLETE,0.39626274026745173,0.8385609870441431,0.06537628305793777,0.39626274026745173,102346.21718552476,2421.217185524758,0.02429771374337264,0.06349701575154415,0.40979726800941285,-0.024979466319806742,38451.01033493868,23.0,383.4510103349387,1.9940018462143256,0.20711412481016633,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106009.42637138622,6084.4263713862165,0.0610622176847293,0.070361028785538,0.8774750029465139,-0.042929108821961215,0.0,0.0,0.0,2.328999737980028,0.20017560116815472,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
705,TrialState.COMPLETE,0.5645297177748276,0.8044206595693776,0.07093346656687247,0.5645297177748276,103465.73994508518,3540.739945085181,0.03553303041686262,0.06527737875041409,0.5674784162979153,-0.02810853621396625,23227.45733992677,13.0,218.22745733992676,2.0808343091186394,0.20131789123327248,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105942.41457371219,6017.414573712187,0.06038964575440908,0.0727391303678667,0.8424134285017747,-0.04782453518035412,0.0,0.0,0.0,2.4278445560455486,0.1921617243924272,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
706,TrialState.COMPLETE,0.5265640169754644,0.8498616558462592,0.06804055053845753,0.5265640169754644,103126.9148335277,3201.9148335276986,0.03213261087598385,0.06299416711796656,0.5335114445188028,-0.023197269288048883,29392.375773122487,17.0,284.39237577312247,1.97427443742349,0.2099201470008971,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.60770904033,6106.607709040327,0.061284843593079286,0.0696510866514881,0.8887161342223817,-0.041308521421052236,0.0,0.0,0.0,2.298030868519833,0.20282619088513854,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
707,TrialState.COMPLETE,0.49226384155671826,0.8287182411181591,0.06295225482397346,0.49226384155671826,102971.34716197156,3046.3471619715565,0.030571357442354063,0.06414706418623438,0.5014713564922364,-0.027829724174644688,33004.69919382568,21.0,348.0046991938257,2.036178334563598,0.20280610428137652,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105990.10669441361,6065.106694413611,0.06086831331389164,0.07101139085590658,0.8675134244046724,-0.044340552092856256,0.0,0.0,0.0,2.356661434736805,0.19786614202649666,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
708,TrialState.COMPLETE,0.43403925375480573,0.8165531216589834,0.05301356527500663,0.43403925375480573,102630.6102340331,2705.610234033098,0.02715179623626618,0.06455529516116011,0.4472298076323724,-0.030643978761262347,39008.98789747157,29.0,474.00898789747157,2.0373745505710565,0.20131200224188533,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105966.22858356425,6041.228583564254,0.060628657781582884,0.07185512790795344,0.8550228796737174,-0.04608493373682321,0.0,0.0,0.0,2.3917712973017284,0.1950106971614028,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
709,TrialState.COMPLETE,0.4662775240271054,0.7684415530027169,0.07383424668194488,0.4662775240271054,102955.12687225801,3030.1268722580135,0.03040857346063497,0.06856090935044294,0.4711664608960264,-0.036175032336989044,24573.0144392809,12.0,204.5730144392809,2.1941519305755905,0.19004585481182007,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105871.79355780335,5946.79355780335,0.05968085073803464,0.0755956254479966,0.8045433455561841,-0.05298279306421694,0.0,0.0,0.0,2.541518364636351,0.18370590850228416,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
